Li2O,ZnO,TiO2,ZrO2,CaO,Nb2O5,Nb2O3,Al2O3,B2O3,Sb2O3,BaO,La2O3,SrO,SiO2,Na2O,PbO,Y2O3,K2O,ABBENUM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,20.5,0.0,0.0,0.0,59.39394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,73.95,20.34,0.0,0.0,0.0,61.1380157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,0.0,0.0,0.0,0.0,68.48,20.18,0.0,0.0,0.0,62.1980629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,64.92,20.08,0.0,0.0,0.0,62.9854431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.87,0.0,0.0,0.0,0.0,63.1,20.03,0.0,0.0,0.0,63.5365906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.74,0.0,0.0,0.0,0.0,61.29,19.98,0.0,0.0,0.0,63.6253052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,0.0,0.0,0.0,0.0,60.12,19.94,0.0,0.0,0.0,63.7804871
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,0.0,52.58,19.72,0.0,0.0,0.0,64.7783279
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98,0.0,0.0,0.0,0.0,47.44,19.58,0.0,0.0,0.0,64.89492800000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.32,0.0,0.0,0.0,0.0,37.39,19.28,0.0,0.0,0.0,64.6402054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47,0.0,0.0,0.0,0.0,53.75,21.78,0.0,0.0,0.0,63.7575798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.33,0.0,0.0,0.0,0.0,65.98,22.69,0.0,0.0,0.0,61.1374435
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.86,0.0,0.0,0.0,0.0,60.63,22.51,0.0,0.0,0.0,62.4401855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31,0.0,0.0,0.0,0.0,55.35,22.34,0.0,0.0,0.0,63.373497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.67,0.0,0.0,0.0,0.0,50.15,22.17,0.0,0.0,0.0,64.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41,25.59,0.0,0.0,0.0,57.9069786
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,68.91,25.39,0.0,0.0,0.0,59.25494000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,65.32,25.26,0.0,0.0,0.0,60.2339172
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,63.49,25.19,0.0,0.0,0.0,60.60960770000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,60.81,25.09,0.0,0.0,0.0,61.1764679
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.85,0.0,0.0,0.0,0.0,58.16,25.0,0.0,0.0,0.0,61.4117584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71,0.0,0.0,0.0,0.0,56.36,24.93,0.0,0.0,0.0,62.20378879999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.0,0.0,0.0,0.0,52.9,24.81,0.0,0.0,0.0,62.470314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15,0.0,0.0,0.0,0.0,52.07,24.78,0.0,0.0,0.0,62.5445938
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,45.17,24.52,0.0,0.0,0.0,63.4615402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93,0.0,0.0,0.0,0.0,42.63,24.43,0.0,0.0,0.0,63.8118248
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38,0.0,0.0,0.0,0.0,39.31,24.31,0.0,0.0,0.0,63.7349434
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.71,0.0,0.0,0.0,0.0,35.13,24.16,0.0,0.0,0.0,64.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63,0.0,0.0,0.0,0.0,45.31,27.06,0.0,0.0,0.0,61.9999924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.91,0.0,0.0,0.0,0.0,40.24,26.86,0.0,0.0,0.0,62.752079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,0.0,0.0,0.0,0.0,54.15,27.93,0.0,0.0,0.0,60.3926125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34,30.66,0.0,0.0,0.0,55.8139458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,0.0,0.0,0.0,58.52,30.18,0.0,0.0,0.0,58.74999620000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,0.0,0.0,0.0,0.0,53.23,29.95,0.0,0.0,0.0,59.65713879999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37,0.0,0.0,0.0,0.0,52.7,29.93,0.0,0.0,0.0,59.862381000000006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.0,0.0,0.0,0.0,48.02,29.72,0.0,0.0,0.0,60.7638855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61,0.0,0.0,0.0,0.0,42.89,29.5,0.0,0.0,0.0,61.63742070000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,0.0,0.0,0.0,0.0,40.36,29.39,0.0,0.0,0.0,61.350399
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32,0.0,0.0,0.0,0.0,34.55,29.13,0.0,0.0,0.0,61.89917760000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65,0.0,0.0,0.0,0.0,30.4,28.95,0.0,0.0,0.0,62.63344960000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.01,33.99,0.0,0.0,0.0,55.5433655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83,0.0,0.0,0.0,0.0,32.11,35.07,0.0,0.0,0.0,59.09604640000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.55,0.0,0.0,0.0,0.0,35.66,36.79,0.0,0.0,0.0,57.76053620000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,0.0,0.0,0.0,0.0,45.18,39.92,0.0,0.0,0.0,54.6610184
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19,0.0,0.0,0.0,0.0,38.3,39.51,0.0,0.0,0.0,55.8918877
12.56,0.0,0.0,7.25,0.0,0.0,0.0,11.14,23.41,0.0,0.0,0.0,0.0,40.41,5.21,0.0,0.0,0.0,58.18744279999999
2.27,0.0,0.0,6.55,0.0,0.0,0.0,10.06,21.13,0.0,0.0,0.0,0.0,36.48,23.52,0.0,0.0,0.0,57.1878204
0.0,2.56,0.0,0.0,0.0,0.0,0.0,2.26,16.48,0.0,0.0,0.0,0.0,67.51,0.0,0.0,0.0,10.94,65.1100006
16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31,0.0,0.0,0.0,0.0,56.76,0.0,0.0,0.0,0.0,63.7614708
16.29,0.0,0.0,0.0,0.0,0.0,0.0,9.27,25.31,0.0,0.0,0.0,0.0,49.14,0.0,0.0,0.0,0.0,62.870163
15.99,0.0,0.0,0.0,0.0,0.0,0.0,13.64,24.83,0.0,0.0,0.0,0.0,45.54,0.0,0.0,0.0,0.0,61.8406296
15.69,0.0,0.0,0.0,0.0,0.0,0.0,17.85,24.38,0.0,0.0,0.0,0.0,42.08,0.0,0.0,0.0,0.0,62.0767441
15.14,0.0,0.0,0.0,0.0,0.0,0.0,25.83,23.52,0.0,0.0,0.0,0.0,35.52,0.0,0.0,0.0,0.0,60.8888855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.0,0.0,0.0,0.0,48.02,29.72,0.0,0.0,0.0,59.839817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,21.54,0.0,0.0,0.0,0.0,41.82,28.76,0.0,0.0,0.0,59.29304499999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,21.19,0.0,0.0,0.0,0.0,38.87,28.3,0.0,0.0,0.0,58.44594960000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,20.86,0.0,0.0,0.0,0.0,36.01,27.86,0.0,0.0,0.0,58.8168335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,20.23,0.0,0.0,0.0,0.0,30.55,27.01,0.0,0.0,0.0,58.0608788
16.55,0.0,0.0,0.0,0.0,0.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0,69.33,0.0,0.0,0.0,0.0,59.91091160000001
16.41,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.37,0.0,0.0,0.0,0.0,63.23,0.0,0.0,0.0,0.0,61.3303337
16.26,0.0,0.0,0.0,0.0,0.0,0.0,13.87,12.63,0.0,0.0,0.0,0.0,57.23,0.0,0.0,0.0,0.0,60.9566154
16.12,0.0,0.0,0.0,0.0,0.0,0.0,13.76,18.78,0.0,0.0,0.0,0.0,51.34,0.0,0.0,0.0,0.0,61.5470886
15.99,0.0,0.0,0.0,0.0,0.0,0.0,13.64,24.83,0.0,0.0,0.0,0.0,45.54,0.0,0.0,0.0,0.0,61.8406296
15.85,0.0,0.0,0.0,0.0,0.0,0.0,13.52,30.78,0.0,0.0,0.0,0.0,39.84,0.0,0.0,0.0,0.0,62.4716568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,58.87,29.15,0.0,0.0,0.0,56.1461754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,5.42,0.0,0.0,0.0,0.0,53.75,28.93,0.0,0.0,0.0,57.01558299999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,10.75,0.0,0.0,0.0,0.0,48.72,28.72,0.0,0.0,0.0,58.0608788
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72,16.01,0.0,0.0,0.0,0.0,43.76,28.51,0.0,0.0,0.0,58.1552238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,21.19,0.0,0.0,0.0,0.0,38.87,28.3,0.0,0.0,0.0,58.7769012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,26.3,0.0,0.0,0.0,0.0,34.05,28.1,0.0,0.0,0.0,59.3142929
15.99,0.0,0.0,0.0,0.0,0.0,0.0,13.64,24.83,0.0,0.0,0.0,0.0,45.54,0.0,0.0,0.0,0.0,61.8406296
12.95,0.0,0.0,0.0,0.0,0.0,0.0,13.26,24.14,0.0,0.0,0.0,0.0,44.27,5.37,0.0,0.0,0.0,61.8181839
10.08,0.0,0.0,0.0,0.0,0.0,0.0,12.9,23.49,0.0,0.0,0.0,0.0,43.08,10.46,0.0,0.0,0.0,61.714283
7.36,0.0,0.0,0.0,0.0,0.0,0.0,12.56,22.87,0.0,0.0,0.0,0.0,41.94,15.27,0.0,0.0,0.0,61.1683884
4.78,0.0,0.0,0.0,0.0,0.0,0.0,12.24,22.28,0.0,0.0,0.0,0.0,40.86,19.84,0.0,0.0,0.0,61.0150032
2.33,0.0,0.0,0.0,0.0,0.0,0.0,11.93,21.72,0.0,0.0,0.0,0.0,39.84,24.17,0.0,0.0,0.0,60.4142647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,21.19,0.0,0.0,0.0,0.0,38.87,28.3,0.0,0.0,0.0,58.7769012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,61.13000110000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,1.2,44.7,0.0,9.8,37.5
0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,1.2,44.9,0.0,6.1,37.2000008
0.0,0.0,0.0,0.0,3.24,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,41.92,1.21,45.43,0.0,6.18,37.2999992
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,37.2000008
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,37.2999992
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,37.5
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,37.5999985
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,36.9000015
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,36.7999992
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,36.7999992
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,37.4000015
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,37.2000008
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.36,3.5,43.96,0.0,5.0,37.0
0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.41,3.49,41.92,0.0,6.99,38.9000015
0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.41,3.49,41.92,0.0,6.99,38.4000015
0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.41,3.49,41.92,0.0,4.99,38.0
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.08,0.0,4.89,36.7999992
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.08,0.0,4.89,37.2000008
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,37.0
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,36.9000015
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,37.2999992
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,37.0999985
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,37.0999985
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,37.0999985
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,36.7999992
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,36.2999992
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,36.5
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,37.0999985
0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.47,3.42,43.88,0.0,4.09,37.4000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,44.12,0.0,47.46,0.0,7.69,36.4000015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,44.12,2.0,47.46,0.0,5.7,36.2999992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,44.12,2.0,47.46,0.0,5.7,36.4000015
0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,46.27,3.47,43.69,0.0,4.07,37.9000015
0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,46.27,3.47,43.69,0.0,4.07,37.5
0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,46.27,3.47,43.69,0.0,4.07,37.7999992
0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42,3.49,44.82,0.0,4.08,37.2000008
0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42,3.49,44.82,0.0,4.08,37.0
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.7999992
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.4000015
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.2000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.2000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.5
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,37.7000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,37.2999992
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,35.7999992
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.7000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.7000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.7000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.7999992
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.5
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.5999985
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,37.2000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,37.4000015
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.5999985
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.7000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.9000015
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.5999985
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.7999992
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,36.2999992
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.22,3.49,45.82,0.0,4.08,37.0
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.72,3.49,45.32,0.0,4.08,36.7000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.22,3.49,44.82,0.0,4.08,37.2000008
0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.22,3.49,44.82,0.0,4.08,37.0999985
0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,45.76,3.45,43.39,0.0,4.04,37.0
0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,45.76,3.45,43.39,0.0,4.04,37.2999992
0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,45.76,3.45,43.39,0.0,4.04,37.2000008
0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98,1.0,36.75,0.0,6.01,41.5999985
0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98,1.0,36.75,0.0,6.01,40.5
0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.92,1.0,36.71,0.0,6.0,41.2999992
0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98,1.0,36.75,0.0,6.01,41.0
0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,1.0,35.2,0.0,7.64,41.9000015
0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,0.0,48.56,0.0,6.77,35.0
0.0,0.0,0.0,0.0,3.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.92,2.99,48.9,0.0,3.99,34.4000015
0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,14.29,0.0,0.0,53.75,1.69,16.73,0.0,8.32,48.5999985
0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,14.23,0.0,0.0,58.53,1.69,12.67,0.0,8.29,51.0
0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,14.2,0.0,0.0,58.41,1.68,12.65,0.0,8.27,51.9000015
0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,14.22,0.0,0.0,58.47,1.68,12.66,0.0,8.28,51.0
0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,14.2,0.0,0.0,58.41,1.68,12.65,0.0,8.27,51.2000008
0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,14.23,0.0,0.0,58.53,1.69,12.67,0.0,8.29,52.5999985
0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,14.24,0.0,0.0,58.58,1.69,12.69,0.0,8.3,56.29999920000001
0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,14.24,0.0,0.0,58.58,1.69,12.69,0.0,8.3,53.29999920000001
0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,14.23,0.0,0.0,58.53,1.69,12.67,0.0,8.29,52.5
0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,14.23,0.0,0.0,58.53,1.69,12.67,0.0,8.29,53.0
0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,14.23,0.0,0.0,58.53,1.69,12.67,0.0,8.29,52.2999992
0.0,2.49,0.0,0.0,0.99,0.0,0.0,0.0,1.66,0.0,14.06,0.0,0.0,57.94,1.67,12.52,0.0,8.19,52.70000079999999
0.0,2.54,0.0,0.0,1.01,0.0,0.0,0.0,1.69,0.0,12.33,0.0,0.0,59.11,1.7,12.77,0.0,8.35,52.5999985
0.0,2.53,0.0,0.0,1.0,0.0,0.0,0.0,1.68,0.0,12.27,0.0,0.0,58.8,1.7,13.71,0.0,8.31,52.0999985
0.0,2.53,0.0,0.0,1.0,0.0,0.0,0.0,1.68,0.0,12.27,0.0,0.0,58.8,1.7,13.71,0.0,8.31,52.0999985
0.0,2.52,0.0,0.0,1.0,0.0,0.0,0.0,1.67,0.0,12.22,0.0,0.0,58.57,1.69,13.66,0.0,8.28,52.2999992
0.0,2.52,0.0,0.0,1.0,0.0,0.0,0.0,1.67,0.0,12.22,0.0,0.0,58.57,1.69,13.66,0.0,8.28,52.2000008
0.0,2.53,0.0,0.0,1.0,0.0,0.0,0.0,1.68,0.0,12.27,0.0,0.0,58.81,1.69,13.71,0.0,8.31,52.5999985
0.0,2.53,0.0,0.0,1.0,0.0,0.0,0.0,1.68,0.0,12.27,0.0,0.0,58.81,1.69,13.71,0.0,8.31,51.7000008
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,9.71,0.0,0.0,68.57,12.01,0.0,0.0,5.01,60.9000015
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,9.68,0.0,0.0,68.36,11.98,0.0,0.0,4.99,60.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,9.68,0.0,0.0,68.36,11.98,0.0,0.0,4.99,60.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,9.68,0.0,0.0,68.36,11.98,0.0,0.0,4.99,61.29999920000001
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,9.68,0.0,0.0,68.36,11.98,0.0,0.0,4.99,62.5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,9.68,0.0,0.0,68.36,11.98,0.0,0.0,4.99,60.29999920000001
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,9.71,0.0,0.0,68.57,12.01,0.0,0.0,5.01,60.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,9.71,0.0,0.0,68.57,12.01,0.0,0.0,5.01,60.0
