,Li2O,TiO2,ZrO2,SrO,Na2O,ZnO,Nb2O5,Nb2O3,Al2O3,Sb2O3,Y2O3,B2O3,BaO,La2O3,SiO2,K2O,CaO,PbO,ABBENUM
3428,4.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,7.0,4.0,0.0,17.0,2.0,28.0,10.0,0.0,0.0,0.0,47.5
3429,1.5,0.0,4.0,0.0,0.0,35.0,0.0,0.0,0.0,2.5,0.0,25.0,0.0,27.0,5.0,0.0,0.0,0.0,45.1
3430,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,39.0,5.0,0.0,0.0,0.0,49.6
3440,0.5,5.0,2.0,0.0,0.0,14.0,4.0,0.0,0.0,2.5,0.0,24.5,0.0,43.0,4.5,0.0,0.0,0.0,40.0
3443,1.0,0.0,9.0,0.0,0.0,15.0,8.0,0.0,0.0,6.5,0.0,21.0,0.0,34.5,5.0,0.0,0.0,0.0,38.7
3446,0.3,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,6.0,9.7,25.0,0.0,20.0,3.0,0.0,0.0,0.0,34.0
3449,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,24.0,15.0,0.0,22.0,0.0,19.0,1.0,56.2
3450,0.0,0.0,0.0,19.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,24.0,15.0,0.0,22.0,0.0,0.0,1.0,57.4
3451,0.0,0.0,0.0,0.0,4.98,1.99,0.0,0.0,1.99,0.0,0.0,10.95,26.87,0.0,47.76,4.98,0.0,0.0,61.3
3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.0,15.97,44.91,0.0,34.93,0.0,0.0,0.0,60.7
3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,50.0,0.0,30.0,0.0,1.0,3.0,55.6
3454,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,13.0,16.0,0.0,0.0,0.0,55.6
3455,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,43.0,7.0,27.0,0.0,2.0,0.0,55.8
3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,0.0,0.0,15.92,44.78,0.0,34.83,0.0,0.0,0.0,60.7
3457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,45.0,0.0,35.0,0.0,0.0,0.0,60.7
3472,2.2,14.6,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,11.9,0.0,0.0,51.4,14.4,2.2,0.0,41.5
3473,2.5,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,53.1,11.7,2.5,0.0,42.4
3474,4.2,15.5,1.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,7.9,0.0,0.0,54.4,13.7,0.0,0.0,41.0
3475,5.1,11.96,6.86,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,8.24,0.0,0.0,53.33,12.55,0.0,0.0,42.8
3477,4.2,15.3,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,7.9,0.0,0.0,54.1,15.2,0.0,0.0,42.1
3478,6.5,11.9,1.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,7.9,0.0,0.0,54.4,10.3,6.0,0.0,44.4
3479,1.0,16.5,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,5.4,0.0,0.0,46.0,21.2,3.9,0.0,41.0
3480,4.7,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,54.6,11.5,6.0,0.0,44.4
3481,6.2,9.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,50.4,12.0,12.0,0.0,47.0
3489,0.0,1.1,2.7,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,2.6,0.0,57.3,29.5
3490,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.6,0.0,61.6,29.5
3491,0.0,1.1,2.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,2.6,0.0,59.4,28.4
3492,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,2.5,0.0,64.0,28.2
3493,0.0,1.5,2.69,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31,1.89,0.0,61.32,27.6
3494,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,66.0,27.6
3495,0.0,1.3,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,1.0,0.0,67.3,25.3
3496,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.0,0.0,71.0,25.4
3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35,1.5,0.0,71.14,25.0
3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,65.0
3500,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,71.0,0.0,0.0,0.0,65.0
3501,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,0.0,0.0,0.0,9.99,2.52,0.0,70.53,8.48,0.0,0.0,64.0
3502,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,68.31,0.0,10.63,0.0,54.0
3509,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.5,0.0,0.0,41.0,33.0,0.0,9.5,0.0,0.0,0.0,60.8
3510,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.5,0.0,0.0,44.0,33.0,0.0,6.5,0.0,0.0,0.0,60.9
3511,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.5,0.0,0.0,45.0,33.0,0.0,9.5,0.0,0.0,0.0,62.0
3512,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,6.5,0.0,0.0,41.0,29.0,0.0,9.5,0.0,0.0,0.0,60.4
3513,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,2.5,0.0,0.0,45.0,26.0,0.0,9.5,0.0,0.0,0.0,60.1
3514,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.5,0.0,9.5,0.0,0.0,0.0,62.0
3515,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.5,0.0,0.0,34.5,39.5,0.0,9.5,0.0,0.0,0.0,59.5
3516,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,2.5,0.0,0.0,45.0,23.0,0.0,9.5,0.0,0.0,0.0,59.2
3517,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.5,0.0,0.0,30.0,44.0,0.0,9.5,0.0,0.0,0.0,59.0
3518,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,34.5,0.0,9.5,0.0,0.0,0.0,62.0
3519,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.5,0.0,0.0,38.0,33.0,0.0,9.5,0.0,3.0,0.0,60.0
3520,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.5,0.0,0.0,45.0,33.0,0.0,9.5,3.0,0.0,0.0,62.2
3521,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.5,0.0,9.5,0.0,0.0,0.0,62.0
3558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7,0.0,0.0,16.0,0.0,0.0,80.0,21.4
3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,17.8,0.0,0.0,78.0,22.3
3560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,76.0,23.9
3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,72.7,25.3
3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,0.0,72.7,25.5
3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,71.0,26.4
3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,24.5,0.0,0.0,71.0,26.2
3565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,0.0,0.0,71.0,26.0
3566,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,24.9,0.0,0.0,70.0,26.3
3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,28.0,0.0,0.0,69.0,27.4
3568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,27.8,0.0,0.0,69.0,27.2
3569,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,69.0,23.9
3570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,66.8,28.3
3571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,66.8,28.4
3572,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,27.0,0.0,0.0,66.5,24.6
3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,25.0,0.0,5.0,66.0,27.0
3575,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,25.0,0.0,0.0,66.0,26.9
3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.0,0.0,27.0,0.0,0.0,65.0,27.2
3577,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,27.0,0.0,0.0,65.0,27.1
3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.5,0.0,0.0,26.0,0.0,0.0,65.0,28.8
3580,0.0,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,8.0,28.0,0.0,48.0,3.0,0.0,0.0,0.0,45.1
3582,0.0,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,7.0,29.5,0.0,49.5,1.0,0.0,0.0,0.0,45.2
3583,0.0,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,11.0,29.5,0.0,44.0,2.5,0.0,0.0,0.0,45.3
3584,0.0,0.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,7.0,29.0,0.0,46.0,2.0,0.0,0.0,0.0,43.3
3589,0.0,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,4.5,29.0,0.0,51.0,2.5,0.0,0.0,0.0,45.3
3590,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.0,29.0,0.0,46.0,2.0,0.0,0.0,0.0,46.5
3592,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.5,28.5,0.0,47.5,2.5,0.0,0.0,0.0,44.1
3595,0.0,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,11.0,28.0,0.0,46.5,1.5,0.0,0.0,0.0,45.1
3596,0.0,0.0,6.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,9.0,28.5,0.0,46.5,1.5,0.0,0.0,0.0,44.0
3618,1.5,7.95,6.1,0.0,3.1,0.6,5.95,0.0,0.0,0.0,0.0,12.5,0.0,6.55,25.8,4.7,24.75,0.0,40.5
3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,22.69,0.0,30.82,0.0,36.23,0.0,0.0,0.0,53.4
3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,36.18,40.04,0.0,12.46,0.0,53.1
3642,0.0,0.0,0.0,20.82,0.0,0.0,0.0,0.0,10.24,0.0,0.0,0.0,0.0,32.73,36.21,0.0,0.0,0.0,53.9
3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0.0,13.51,43.07,34.42,0.0,0.0,0.0,52.7
3644,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,12.42,0.0,0.0,0.0,18.68,59.55,4.39,0.0,0.0,0.0,51.9
3645,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,8.55,0.0,0.0,0.0,19.3,41.0,27.73,0.0,0.0,0.0,50.6
3650,0.0,10.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,15.0,0.0,20.0,0.0,34.8
3652,1.0,11.0,3.0,0.0,0.0,0.0,10.5,0.0,6.5,0.0,0.0,10.0,0.0,20.0,18.0,0.0,20.0,0.0,35.1
3655,0.0,10.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,19.0,22.0,0.0,28.0,0.0,35.6
3656,0.0,10.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,27.0,0.0,19.0,0.0,36.2
3657,0.0,2.6,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,21.4,25.0,0.0,20.0,0.0,35.4
3658,0.0,11.0,5.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,8.0,4.0,24.0,21.0,0.0,19.0,0.0,36.0
3660,4.02,11.06,3.02,0.0,0.0,0.0,10.55,0.0,0.0,0.0,0.0,4.02,0.0,20.1,27.13,0.0,20.1,0.0,35.5
3661,0.0,10.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,3.0,20.0,27.0,2.0,20.0,0.0,35.20000000000001
3662,0.0,10.0,3.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,3.0,20.0,27.0,0.0,20.0,0.0,35.70000000000001
3663,0.0,10.0,1.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,22.0,0.0,19.0,0.0,35.9
3664,0.0,10.0,3.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,9.0,10.0,18.0,20.0,0.0,17.0,0.0,35.1
3665,0.0,10.0,3.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,21.0,0.0,18.0,0.0,34.7
3672,0.0,10.0,3.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,5.0,0.0,19.6,26.0,0.0,22.7,0.0,34.7
3673,3.3,0.0,0.0,0.0,3.6,4.1,0.0,0.0,0.0,0.0,0.0,12.4,28.5,15.1,30.8,2.2,0.0,0.0,55.3
3676,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,12.0,26.0,5.0,0.0,0.0,56.8
3677,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,5.0,20.0,5.0,0.0,0.0,51.8
3678,8.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,36.5,10.0,22.0,5.0,0.0,0.0,52.9
3679,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,17.0,33.0,0.0,0.0,0.0,55.5
3680,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,30.0,10.0,29.5,7.0,0.0,0.0,56.3
3681,4.5,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,12.6,28.8,17.2,31.1,2.2,0.0,0.0,55.7
3682,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,10.0,33.0,5.0,0.0,0.0,57.5
3707,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.3,0.0,0.0,16.38,48.95,0.0,32.47,0.0,0.0,0.0,60.33
3708,0.0,0.0,0.5,0.0,0.0,0.4,0.0,0.0,1.79,0.0,0.0,19.2,48.11,0.4,29.3,0.0,0.0,0.0,60.33
3709,0.0,0.0,0.0,0.45,0.15,3.45,0.0,0.0,0.52,0.0,0.0,23.37,45.11,0.0,26.53,0.01,0.0,0.0,60.22
3710,0.0,0.0,0.96,18.41,0.0,4.81,0.0,0.0,2.5,0.0,0.0,26.92,7.74,10.96,23.65,0.0,3.85,0.0,58.5
3711,0.0,0.0,1.0,19.1,0.0,2.0,0.0,0.0,2.6,0.0,0.0,27.3,9.0,14.8,24.0,0.0,0.0,0.0,59.0
3712,0.0,0.0,0.98,18.77,0.0,3.94,0.0,0.0,2.55,0.0,0.0,27.45,7.889999999999999,10.18,25.12,0.0,2.92,0.0,59.1
3713,0.0,0.0,1.0,19.05,0.0,1.0,0.0,0.0,3.49,0.0,0.0,27.23,8.98,14.76,23.94,0.0,0.0,0.0,59.1
3714,0.0,0.0,0.98,18.77,0.0,2.94,0.0,0.0,2.55,0.0,0.0,27.45,7.889999999999999,11.18,24.12,0.0,3.92,0.0,59.5
3715,0.0,0.0,0.9900000000000002,21.66,0.0,0.0,0.0,0.0,2.57,0.0,0.0,27.49,7.91,14.63,24.23,0.0,0.0,0.0,59.9
3717,0.0,0.0,1.0,19.19,1.12,0.0,0.0,0.0,2.61,0.0,0.0,27.42,9.04,14.86,24.09,0.0,0.0,0.0,60.02
3729,1.9,24.1,1.9,0.0,0.0,4.3,0.0,0.0,2.9,0.0,0.0,23.3,0.0,18.0,9.0,0.4,14.2,0.0,30.7
3730,2.5,18.5,2.0,0.0,0.0,4.6,4.1,0.0,3.1,0.0,0.0,19.3,0.0,18.1,13.3,0.0,14.3,0.0,31.9
3731,3.9,27.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,1.6,10.0,0.0,17.5,26.0,0.0,10.0,0.0,29.2
3732,1.9,20.2,1.9,0.0,0.0,4.3,3.9,0.0,6.9,0.0,0.0,19.1,0.0,18.0,9.2,0.4,14.2,0.0,30.9
3733,2.42,18.18,2.02,0.0,0.0,4.55,5.05,0.0,0.0,0.0,0.0,27.27,0.0,18.18,8.09,0.0,14.14,0.0,31.9
3734,0.0,16.54,5.51,0.0,0.0,0.0,8.269999999999998,0.0,0.0,0.0,0.0,17.64,0.0,18.74,15.44,0.55,17.09,0.0,31.7
3737,1.0,18.8,5.2,0.0,0.0,3.2,5.3,0.0,5.3,0.0,0.0,16.8,0.0,18.0,9.5,0.6,16.3,0.0,31.0
3738,0.0,18.65,5.31,0.0,0.0,3.18,5.3,0.0,5.31,0.0,0.0,16.99,0.0,18.55,9.55,0.53,16.45,0.0,31.3
3739,0.0,23.0,0.0,0.0,3.0,0.0,3.5,0.0,0.0,0.0,1.5,17.0,3.0,22.0,10.0,0.0,17.0,0.0,29.8
3782,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.26,1.01,0.0,71.72,25.0
3783,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.39,2.02,0.0,55.56,32.5
3784,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45,7.07,0.0,45.45,36.0
4056,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.5,0.0,1.0,49.5,0.0,28.0,0.0,0.0,15.0,42.1
4057,0.0,0.0,4.02,0.0,0.0,5.03,0.0,0.0,3.02,0.5,0.0,2.01,45.23,0.0,30.15,0.0,0.0,10.05,45.4
4058,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,43.5,0.0,30.0,3.0,0.0,10.0,45.4
4059,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,3.0,44.5,0.0,32.0,0.0,10.0,5.0,49.7
4060,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,3.0,41.5,0.0,33.0,0.0,10.0,5.0,48.4
4061,0.0,1.0,4.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,4.0,39.5,0.0,34.0,0.0,0.0,0.0,48.0
4062,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,38.5,0.0,34.0,0.0,15.0,0.0,49.4
4063,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,36.5,0.0,35.0,0.0,10.0,0.0,49.5
4064,0.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,40.5,0.0,36.0,0.0,5.0,0.0,51.0
4065,0.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,35.5,0.0,37.0,0.0,0.0,0.0,52.8
4066,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,7.0,35.5,0.0,38.0,0.0,5.0,0.0,52.1
4067,0.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,7.0,41.0,0.0,40.0,0.0,0.0,0.0,53.5
4068,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.0,40.0,0.0,41.0,0.0,5.0,0.0,51.8
4069,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,7.0,41.0,0.0,42.0,0.0,0.0,0.0,54.4
4090,0.0,17.29,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,65.33,3.82,0.0,0.0,37.3
4091,0.0,18.79,0.0,0.0,5.03,0.0,0.0,0.0,2.51,0.0,0.0,4.52,0.0,0.0,61.31,7.84,0.0,0.0,36.6
4092,7.04,15.28,0.0,0.0,6.03,0.0,0.0,0.0,2.51,0.0,0.0,4.52,0.0,0.0,62.81,1.81,0.0,0.0,41.2
4093,7.04,14.67,0.0,0.0,6.03,0.0,0.0,0.0,4.02,0.0,0.0,2.51,0.0,0.0,63.92,1.81,0.0,0.0,41.4
4094,4.02,16.78,0.0,1.01,2.01,0.0,0.0,0.0,2.51,0.0,0.0,4.52,0.0,0.0,62.31,6.83,0.0,0.0,39.4
4095,4.02,16.78,0.0,0.0,2.01,1.01,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,66.83,6.83,0.0,0.0,39.4
4097,7.0,13.4,0.0,0.0,7.0,0.0,0.0,0.0,2.5,0.0,0.0,4.5,0.0,0.5,61.3,3.8,0.0,0.0,42.9
4098,0.0,17.29,0.0,0.0,9.05,0.0,0.0,0.0,5.03,0.0,0.0,4.52,0.0,0.0,56.28,7.84,0.0,0.0,38.2
4099,5.03,15.08,0.0,0.0,10.85,0.0,0.0,0.0,1.01,0.0,0.0,2.51,0.0,0.0,64.52,1.01,0.0,0.0,41.5
4100,7.04,15.28,0.0,0.0,6.03,0.0,0.0,0.0,2.51,0.0,0.0,4.52,0.0,0.0,61.81,2.81,0.0,0.0,41.3
4102,2.01,17.29,0.0,0.0,5.03,0.0,0.0,0.0,2.51,0.0,0.0,4.52,0.0,0.0,59.8,8.84,0.0,0.0,38.5
4103,4.02,16.78,0.0,0.0,2.01,0.0,0.0,0.0,2.51,0.0,0.0,4.52,0.0,0.0,61.31,6.83,2.01,0.0,38.6
4104,4.02,16.28,0.0,0.0,9.85,0.0,0.0,0.0,2.51,0.0,0.0,4.52,0.0,0.0,62.81,0.0,0.0,0.0,39.9
4105,4.02,15.28,1.01,0.0,5.03,0.0,0.0,0.0,2.51,0.0,0.0,6.53,0.0,0.0,61.81,3.82,0.0,0.0,39.9
4106,4.02,16.28,0.0,0.0,0.0,0.0,1.01,0.0,2.51,0.0,0.0,4.52,0.0,0.0,61.81,9.85,0.0,0.0,39.1
4172,0.0,0.0,6.6,1.0,0.0,0.9,1.5,0.0,0.0,0.05,11.0,30.0,0.0,45.45,3.5,0.0,0.0,0.0,49.3
4173,0.0,0.0,7.0,0.9,0.0,0.0,2.05,0.0,0.0,0.0,9.5,33.02,1.0,44.52,2.0,0.0,0.0,0.0,49.3
4174,0.0,0.0,6.6,1.0,0.0,0.9,1.5,0.0,0.0,0.0,9.05,32.9,0.0,47.0,1.0,0.0,0.0,0.0,49.7
4175,0.0,0.0,6.6,0.9,0.0,1.0,2.0,0.0,0.0,0.05,12.0,32.45,0.0,43.0,2.0,0.0,0.0,0.0,49.4
4176,0.0,0.0,7.05,1.0,0.0,0.9,2.0,0.0,0.0,0.05,6.0,32.5,0.0,49.0,1.5,0.0,0.0,0.0,49.4
4177,0.0,0.0,6.0,1.0,0.0,0.9,1.9,0.0,0.0,0.1,9.5,31.8,0.0,46.8,2.0,0.0,0.0,0.0,49.6
4178,0.0,0.0,7.5,1.0,0.0,0.0,2.0,0.0,0.0,0.05,9.5,32.3,0.0,45.65,2.0,0.0,0.0,0.0,49.5
4179,0.0,0.0,6.6,1.0,0.0,0.9,1.0,0.0,0.0,0.0,11.0,31.0,0.0,45.85,2.6,0.0,0.0,0.0,49.8
4180,0.0,0.0,6.6,1.0,0.0,0.5,2.5,0.0,0.0,0.0,11.0,32.3,0.0,44.05,2.0,0.0,0.0,0.0,49.3
4181,0.0,0.0,6.49,0.5,0.0,0.0,2.0,0.0,0.0,0.01,11.0,31.5,0.0,46.0,2.5,0.0,0.0,0.0,49.4
4182,5.0,15.1,0.0,0.0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,64.5,1.0,0.0,0.0,41.5
4183,5.0,15.1,0.0,0.0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,64.5,1.0,0.0,0.0,41.5
4184,5.0,15.1,0.0,0.0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,64.5,1.0,0.0,0.0,41.5
4185,3.99,16.27,0.0,0.0,9.88,0.0,0.0,0.0,2.5,0.0,0.0,4.49,0.0,0.0,62.67,0.0,0.0,0.0,39.9
4194,0.0,0.0,6.5,0.0,0.0,8.0,4.0,0.0,0.0,0.0,3.5,28.0,0.0,38.0,3.0,0.0,3.0,5.0,44.0
4195,0.0,0.0,6.5,0.0,0.0,6.0,7.0,0.0,0.0,0.0,1.5,26.0,0.0,38.0,3.0,0.0,3.0,8.0,40.5
4196,0.0,0.0,6.5,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,24.0,0.0,34.0,5.0,0.0,4.0,11.0,34.3
